collegeCode,collegeName,branchCode,branchName,year,capRound,category,stage,rank,percentile,seatLevel
1012,"Government College of Engineering,Yavatmal",101219110,Civil Engineering,2023,2,GSTH,I,142185,2.1291696,Home University Seats Allotted to Home University Candidates
1012,"Government College of Engineering,Yavatmal",101219110,Civil Engineering,2023,2,GNT2H,I,109460,41.0926455,Home University Seats Allotted to Home University Candidates
1012,"Government College of Engineering,Yavatmal",101219110,Civil Engineering,2023,2,GOBCH,I,98682,49.6143282,Home University Seats Allotted to Home University Candidates
1012,"Government College of Engineering,Yavatmal",101219110,Civil Engineering,2023,2,LOPENH,I,60565,73.3779089,Home University Seats Allotted to Home University Candidates
1012,"Government College of Engineering,Yavatmal",101219110,Civil Engineering,2023,2,LSCH,I,85834,58.7124464,Home University Seats Allotted to Home University Candidates
1012,"Government College of Engineering,Yavatmal",101219110,Civil Engineering,2023,2,LSTH,I,97834,50.2663166,Home University Seats Allotted to Home University Candidates
1012,"Government College of Engineering,Yavatmal",101219110,Civil Engineering,2023,2,LOBCH,I,75603,65.107535,Home University Seats Allotted to Home University Candidates
1012,"Government College of Engineering,Yavatmal",101219110,Civil Engineering,2023,2,PWDOPENH,I,81791,61.432847,Home University Seats Allotted to Home University Candidates
1012,"Government College of Engineering,Yavatmal",101219110,Civil Engineering,2023,2,GOPENO,I,84150,59.9156802,Other Than Home University Seats Allotted to Other Than Home University Candidates
1012,"Government College of Engineering,Yavatmal",101219110,Civil Engineering,2023,2,GSCO,I,104136,45.8483896,Other Than Home University Seats Allotted to Other Than Home University Candidates
1012,"Government College of Engineering,Yavatmal",101219110,Civil Engineering,2023,2,GNT2O,I,106214,43.5071268,Other Than Home University Seats Allotted to Other Than Home University Candidates
1012,"Government College of Engineering,Yavatmal",101219110,Civil Engineering,2023,2,GOBCO,I,107314,42.9215913,Other Than Home University Seats Allotted to Other Than Home University Candidates
1012,"Government College of Engineering,Yavatmal",101219110,Civil Engineering,2023,2,LOPENO,I,91522,55.2709127,Other Than Home University Seats Allotted to Other Than Home University Candidates
1012,"Government College of Engineering,Yavatmal",101219110,Civil Engineering,2023,2,LSTO,I,131804,17.7025465,Other Than Home University Seats Allotted to Other Than Home University Candidates
1012,"Government College of Engineering,Yavatmal",101219110,Civil Engineering,2023,2,LOBCO,I,117771,33.2472877,Other Than Home University Seats Allotted to Other Than Home University Candidates
1012,"Government College of Engineering,Yavatmal",101219110,Civil Engineering,2023,2,DEFOPENS,I,51863,78.0359147,State Level
1012,"Government College of Engineering,Yavatmal",101219110,Civil Engineering,2023,2,TFWSO,I,99118,49.4761567,State Level
1012,"Government College of Engineering,Yavatmal",101219110,Civil Engineering,2023,2,EWS,I,81362,61.4332053,State Level
1012,"Government College of Engineering,Yavatmal",101219110,Civil Engineering,2023,2,DEFOPENS,I,86565,58.1382561,State Level
1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,2023,2,GOPENH,I,33038,86.3437564,Home University Seats Allotted to Home University Candidates
1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,2023,2,GSCH,I,37501,84.4304792,Home University Seats Allotted to Home University Candidates
1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,2023,2,GNT1H,I,55710,75.8958975,Home University Seats Allotted to Home University Candidates
1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,2023,2,GOBCH,I,33199,86.2561357,Home University Seats Allotted to Home University Candidates
1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,2023,2,LOPENH,I,25903,89.4065093,Home University Seats Allotted to Home University Candidates
1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,2023,2,LSCH,I,37000,84.5084815,Home University Seats Allotted to Home University Candidates
1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,2023,2,LNT3H,I,105208,44.476613,Home University Seats Allotted to Home University Candidates
1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,2023,2,LOBCH,I,31293,87.0718315,Home University Seats Allotted to Home University Candidates
1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,2023,2,PWDOPENH,I,108457,42.4233825,Home University Seats Allotted to Home University Candidates
1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,2023,2,PWDROBC,I,139483,6.5686569,Home University Seats Allotted to Home University Candidates
1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,2023,2,GOPENO,I,23277,90.5702023,Other Than Home University Seats Allotted to Other Than Home University Candidates
1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,2023,2,GSTO,I,75879,65.0367935,Other Than Home University Seats Allotted to Other Than Home University Candidates
1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,2023,2,GVJO,I,46796,80.0793682,Other Than Home University Seats Allotted to Other Than Home University Candidates
1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,2023,2,GOBCO,I,24708,89.96633,Other Than Home University Seats Allotted to Other Than Home University Candidates
1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,2023,2,LSCO,I,28016,88.5960295,Other Than Home University Seats Allotted to Other Than Home University Candidates
1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,2023,2,LNT2O,I,39771,83.3890161,Other Than Home University Seats Allotted to Other Than Home University Candidates
1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,2023,2,LOBCO,I,20144,91.804929,Other Than Home University Seats Allotted to Other Than Home University Candidates
1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,2023,2,DEFOPENS,I,92453,54.0043616,State Level
1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,2023,2,TFWS,I,22451,90.9043132,State Level
1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,2023,2,DEFROBCS,I,125905,24.5412844,State Level
1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,2023,2,EWS,I,27109,88.9154021,State Level
1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,2023,2,DEFOPENS,I,24822,89.9662416,State Level
1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,2023,2,GOPENH,I,66372,70.5106049,Home University Seats Allotted to Home University Candidates
1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,2023,2,GSCH,I,86899,58.1195238,Home University Seats Allotted to Home University Candidates
1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,2023,2,GSTH,I,104307,45.8483896,Home University Seats Allotted to Home University Candidates
1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,2023,2,GNT2H,I,94518,52.7422372,Home University Seats Allotted to Home University Candidates
1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,2023,2,GOBCH,I,72431,66.9527897,Home University Seats Allotted to Home University Candidates
1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,2023,2,LOPENH,I,62837,72.3082536,Home University Seats Allotted to Home University Candidates
1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,2023,2,LSCH,I,78665,63.6508999,Home University Seats Allotted to Home University Candidates
1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,2023,2,LNT2H,I,78055,63.6910141,Home University Seats Allotted to Home University Candidates
1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,2023,2,LOBCH,I,64884,71.2687819,Home University Seats Allotted to Home University Candidates
1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,2023,2,PWDOPENH,I,69531,68.9337823,Home University Seats Allotted to Home University Candidates
1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,2023,2,GOPENO,I,64804,71.2687819,Other Than Home University Seats Allotted to Other Than Home University Candidates
1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,2023,2,GSCO,I,77398,64.0952985,Other Than Home University Seats Allotted to Other Than Home University Candidates
1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,2023,2,GOBCO,I,68470,69.3042857,Other Than Home University Seats Allotted to Other Than Home University Candidates
1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,2023,2,LSCO,I,70416,68.3823818,Other Than Home University Seats Allotted to Other Than Home University Candidates
1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,2023,2,LNT3O,I,70245,68.401414,Other Than Home University Seats Allotted to Other Than Home University Candidates
1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,2023,2,DEFOPENS,I,48462,79.520817,State Level
1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,2023,2,TFWSO,I,83768,59.9249812,State Level
1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,2023,2,EWS,I,68896,69.0354573,State Level
1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,2023,2,DEFOPENS,I,67791,69.6572694,State Level
1012,"Government College of Engineering,Yavatmal",101237210,Electronics and Telecommunication Engg,2023,2,GOPENH,I,55127,76.2843676,Home University Seats Allotted to Home University Candidates
1012,"Government College of Engineering,Yavatmal",101237210,Electronics and Telecommunication Engg,2023,2,GSCH,I,64671,71.3590844,Home University Seats Allotted to Home University Candidates
1012,"Government College of Engineering,Yavatmal",101237210,Electronics and Telecommunication Engg,2023,2,GSTH,I,124095,26.775031,Home University Seats Allotted to Home University Candidates
1012,"Government College of Engineering,Yavatmal",101237210,Electronics and Telecommunication Engg,2023,2,GNT2H,I,66704,70.2813361,Home University Seats Allotted to Home University Candidates
1012,"Government College of Engineering,Yavatmal",101237210,Electronics and Telecommunication Engg,2023,2,GNT3H,I,85464,58.7429854,Home University Seats Allotted to Home University Candidates
1012,"Government College of Engineering,Yavatmal",101237210,Electronics and Telecommunication Engg,2023,2,GOBCH,I,57938,75.0737739,Home University Seats Allotted to Home University Candidates
1012,"Government College of Engineering,Yavatmal",101237210,Electronics and Telecommunication Engg,2023,2,LOPENH,I,49831,78.5775598,Home University Seats Allotted to Home University Candidates
1012,"Government College of Engineering,Yavatmal",101237210,Electronics and Telecommunication Engg,2023,2,LSCH,I,61449,73.1851907,Home University Seats Allotted to Home University Candidates
1012,"Government College of Engineering,Yavatmal",101237210,Electronics and Telecommunication Engg,2023,2,LVJH,I,97596,50.2663166,Home University Seats Allotted to Home University Candidates
1012,"Government College of Engineering,Yavatmal",101237210,Electronics and Telecommunication Engg,2023,2,PWDOPENH,I,52683,77.4193548,Home University Seats Allotted to Home University Candidates
1012,"Government College of Engineering,Yavatmal",101237210,Electronics and Telecommunication Engg,2023,2,GOPENO,I,46465,80.2375547,Other Than Home University Seats Allotted to Other Than Home University Candidates
1012,"Government College of Engineering,Yavatmal",101237210,Electronics and Telecommunication Engg,2023,2,GOBCO,I,49668,78.7120349,Other Than Home University Seats Allotted to Other Than Home University Candidates
1012,"Government College of Engineering,Yavatmal",101237210,Electronics and Telecommunication Engg,2023,2,LOPENO,I,48305,79.5863208,Other Than Home University Seats Allotted to Other Than Home University Candidates
1012,"Government College of Engineering,Yavatmal",101237210,Electronics and Telecommunication Engg,2023,2,LSCO,I,85295,58.8704519,Other Than Home University Seats Allotted to Other Than Home University Candidates
1012,"Government College of Engineering,Yavatmal",101237210,Electronics and Telecommunication Engg,2023,2,LNT1O,I,131961,17.5985227,Other Than Home University Seats Allotted to Other Than Home University Candidates
1012,"Government College of Engineering,Yavatmal",101237210,Electronics and Telecommunication Engg,2023,2,LOBCO,I,49252,79.2648162,Other Than Home University Seats Allotted to Other Than Home University Candidates
1012,"Government College of Engineering,Yavatmal",101237210,Electronics and Telecommunication Engg,2023,2,DEFOPENS,I,98187,49.6513702,State Level
1012,"Government College of Engineering,Yavatmal",101237210,Electronics and Telecommunication Engg,2023,2,TFWSO,I,35890,85.1782223,State Level
1012,"Government College of Engineering,Yavatmal",101237210,Electronics and Telecommunication Engg,2023,2,EWS,I,52764,77.4193548,State Level
1012,"Government College of Engineering,Yavatmal",101237210,Electronics and Telecommunication Engg,2023,2,DEFOPENS,I,46194,80.6210251,State Level
1012,"Government College of Engineering,Yavatmal",101237210,Electronics and Telecommunication Engg,2023,2,TFWSO,I,48738,79.4628516,State Level
1012,"Government College of Engineering,Yavatmal",101261210,Mechanical Engineering,2023,2,GOPENH,I,87547,58.0840122,Home University Seats Allotted to Home University Candidates
1012,"Government College of Engineering,Yavatmal",101261210,Mechanical Engineering,2023,2,GSCH,I,98768,49.5548073,Home University Seats Allotted to Home University Candidates
1012,"Government College of Engineering,Yavatmal",101261210,Mechanical Engineering,2023,2,GVJH,I,102116,46.8567142,Home University Seats Allotted to Home University Candidates
1012,"Government College of Engineering,Yavatmal",101261210,Mechanical Engineering,2023,2,GOBCH,I,91392,55.2709127,Home University Seats Allotted to Home University Candidates
1012,"Government College of Engineering,Yavatmal",101261210,Mechanical Engineering,2023,2,LOPENH,I,87771,57.7272051,Home University Seats Allotted to Home University Candidates
1012,"Government College of Engineering,Yavatmal",101261210,Mechanical Engineering,2023,2,LSCH,I,125633,24.8864926,Home University Seats Allotted to Home University Candidates
1012,"Government College of Engineering,Yavatmal",101261210,Mechanical Engineering,2023,2,LOBCH,I,93890,53.1660451,Home University Seats Allotted to Home University Candidates
1012,"Government College of Engineering,Yavatmal",101261210,Mechanical Engineering,2023,2,PWDOPENH,I,90903,55.4490884,Home University Seats Allotted to Home University Candidates
1012,"Government College of Engineering,Yavatmal",101261210,Mechanical Engineering,2023,2,GOPENO,I,56429,75.340282,Other Than Home University Seats Allotted to Other Than Home University Candidates
1012,"Government College of Engineering,Yavatmal",101261210,Mechanical Engineering,2023,2,GSCO,I,83515,59.9249812,Other Than Home University Seats Allotted to Other Than Home University Candidates
1012,"Government College of Engineering,Yavatmal",101261210,Mechanical Engineering,2023,2,GNT1O,I,132486,16.9363708,Other Than Home University Seats Allotted to Other Than Home University Candidates
1012,"Government College of Engineering,Yavatmal",101261210,Mechanical Engineering,2023,2,GOBCO,I,70675,67.9544349,Other Than Home University Seats Allotted to Other Than Home University Candidates
1012,"Government College of Engineering,Yavatmal",101261210,Mechanical Engineering,2023,2,DEFOPENS,I,107387,42.9215913,State Level
1012,"Government College of Engineering,Yavatmal",101261210,Mechanical Engineering,2023,2,EWS,I,80215,62.3996115,State Level
1012,"Government College of Engineering,Yavatmal",101261210,Mechanical Engineering,2023,2,DEFOPENS,I,76291,64.4805659,State Level
