collegeCode,collegeName,branchCode,branchName,year,capRound,category,stage,rank,percentile,seatLevel
1002,"Government College of Engineering, Amravati",100229310,Electrical Engineering,2023,1,GVJS,I,39357,83.4300164,State Level
1002,"Government College of Engineering, Amravati",100229310,Electrical Engineering,2023,1,GNT1S,I,42146,82.251586,State Level
1002,"Government College of Engineering, Amravati",100229310,Electrical Engineering,2023,1,GNT2S,I,47720,79.7807688,State Level
1002,"Government College of Engineering, Amravati",100229310,Electrical Engineering,2023,1,GOBCS,I,34759,85.4752553,State Level
1002,"Government College of Engineering, Amravati",100229310,Electrical Engineering,2023,1,LOPENS,I,26636,89.1600241,State Level
1002,"Government College of Engineering, Amravati",100229310,Electrical Engineering,2023,1,LSCS,I,34812,85.4752553,State Level
1002,"Government College of Engineering, Amravati",100229310,Electrical Engineering,2023,1,LSTS,I,121868,29.2444305,State Level
1002,"Government College of Engineering, Amravati",100229310,Electrical Engineering,2023,1,LVJS,I,32994,86.3550668,State Level
1002,"Government College of Engineering, Amravati",100229310,Electrical Engineering,2023,1,LNT3S,I,87211,58.0840122,State Level
1002,"Government College of Engineering, Amravati",100229310,Electrical Engineering,2023,1,LOBCS,I,31414,87.0556299,State Level
1002,"Government College of Engineering, Amravati",100229310,Electrical Engineering,2023,1,DEFOPENS,I,92685,54.0043616,State Level
1002,"Government College of Engineering, Amravati",100229310,Electrical Engineering,2023,1,TFWS,I,24140,90.1850615,State Level
1002,"Government College of Engineering, Amravati",100229310,Electrical Engineering,2023,1,EWS,I,37774,84.2884307,State Level
1002,"Government College of Engineering, Amravati",100237210,Electronics and Telecommunication Engg,2023,1,GOPENS,I,16356,93.495874,State Level
1002,"Government College of Engineering, Amravati",100237210,Electronics and Telecommunication Engg,2023,1,GSCS,I,27969,88.5960295,State Level
1002,"Government College of Engineering, Amravati",100237210,Electronics and Telecommunication Engg,2023,1,GSTS,I,89313,56.656397,State Level
1002,"Government College of Engineering, Amravati",100237210,Electronics and Telecommunication Engg,2023,1,GVJS,I,30699,87.3774785,State Level
1002,"Government College of Engineering, Amravati",100237210,Electronics and Telecommunication Engg,2023,1,GNT1S,I,17854,92.8593873,State Level
1002,"Government College of Engineering, Amravati",100237210,Electronics and Telecommunication Engg,2023,1,GNT2S,I,21528,91.2629338,State Level
1002,"Government College of Engineering, Amravati",100237210,Electronics and Telecommunication Engg,2023,1,GNT3S,I,30062,87.6984872,State Level
1002,"Government College of Engineering, Amravati",100237210,Electronics and Telecommunication Engg,2023,1,GOBCS,I,17589,93.0014674,State Level
1002,"Government College of Engineering, Amravati",100237210,Electronics and Telecommunication Engg,2023,1,LOPENS,I,14555,94.2498036,State Level
1002,"Government College of Engineering, Amravati",100237210,Electronics and Telecommunication Engg,2023,1,LSCS,I,25655,89.5231349,State Level
1002,"Government College of Engineering, Amravati",100237210,Electronics and Telecommunication Engg,2023,1,LSTS,I,81186,61.6397637,State Level
1002,"Government College of Engineering, Amravati",100237210,Electronics and Telecommunication Engg,2023,1,LVJS,I,41670,82.4443082,State Level
1002,"Government College of Engineering, Amravati",100237210,Electronics and Telecommunication Engg,2023,1,LNT2S,I,22022,91.0376802,State Level
1002,"Government College of Engineering, Amravati",100237210,Electronics and Telecommunication Engg,2023,1,LOBCS,I,16887,93.2464234,State Level
1002,"Government College of Engineering, Amravati",100237210,Electronics and Telecommunication Engg,2023,1,PWDOPENS,I,129864,20.1485207,State Level
1002,"Government College of Engineering, Amravati",100237210,Electronics and Telecommunication Engg,2023,1,DEFOPENS,I,50151,78.4161664,State Level
1002,"Government College of Engineering, Amravati",100237210,Electronics and Telecommunication Engg,2023,1,TFWS,I,14528,94.2498036,State Level
1002,"Government College of Engineering, Amravati",100237210,Electronics and Telecommunication Engg,2023,1,DEFROBCS,I,62434,72.394012,State Level
1002,"Government College of Engineering, Amravati",100237210,Electronics and Telecommunication Engg,2023,1,EWS,I,20602,91.7108778,State Level
1002,"Government College of Engineering, Amravati",100246610,Instrumentation Engineering,2023,1,GOPENS,I,52017,77.9969992,State Level
1002,"Government College of Engineering, Amravati",100246610,Instrumentation Engineering,2023,1,GSCS,I,70454,68.3823818,State Level
1002,"Government College of Engineering, Amravati",100246610,Instrumentation Engineering,2023,1,GSTS,I,113354,37.6936381,State Level
1002,"Government College of Engineering, Amravati",100246610,Instrumentation Engineering,2023,1,GVJS,I,110749,39.9066862,State Level
1002,"Government College of Engineering, Amravati",100246610,Instrumentation Engineering,2023,1,GNT2S,I,64948,71.2687819,State Level
1002,"Government College of Engineering, Amravati",100246610,Instrumentation Engineering,2023,1,GOBCS,I,60742,73.3779089,State Level
1002,"Government College of Engineering, Amravati",100246610,Instrumentation Engineering,2023,1,LOPENS,I,49557,78.8754662,State Level
1002,"Government College of Engineering, Amravati",100246610,Instrumentation Engineering,2023,1,LSCS,I,73669,66.4309764,State Level
1002,"Government College of Engineering, Amravati",100246610,Instrumentation Engineering,2023,1,LSTS,I,108341,42.4233825,State Level
1002,"Government College of Engineering, Amravati",100246610,Instrumentation Engineering,2023,1,LNT1S,I,73493,66.4309764,State Level
1002,"Government College of Engineering, Amravati",100246610,Instrumentation Engineering,2023,1,LOBCS,I,60133,73.4246062,State Level
1002,"Government College of Engineering, Amravati",100246610,Instrumentation Engineering,2023,1,TFWS,I,36146,85.1537884,State Level
1002,"Government College of Engineering, Amravati",100246610,Instrumentation Engineering,2023,1,EWS,I,51922,77.9969992,State Level
1002,"Government College of Engineering, Amravati",100261210,Mechanical Engineering,2023,1,GOPENS,I,38651,84.0516274,State Level
1002,"Government College of Engineering, Amravati",100261210,Mechanical Engineering,2023,1,GSCS,I,61419,73.1851907,State Level
1002,"Government College of Engineering, Amravati",100261210,Mechanical Engineering,2023,1,GSTS,I,117713,33.2472877,State Level
1002,"Government College of Engineering, Amravati",100261210,Mechanical Engineering,2023,1,GVJS,I,56910,75.1725431,State Level
1002,"Government College of Engineering, Amravati",100261210,Mechanical Engineering,2023,1,GNT1S,I,47365,79.8081214,State Level
1002,"Government College of Engineering, Amravati",100261210,Mechanical Engineering,2023,1,GNT2S,I,50166,78.4161664,State Level
1002,"Government College of Engineering, Amravati",100261210,Mechanical Engineering,2023,1,GNT3S,I,56879,75.1725431,State Level
1002,"Government College of Engineering, Amravati",100261210,Mechanical Engineering,2023,1,GOBCS,I,43574,81.8534982,State Level
1002,"Government College of Engineering, Amravati",100261210,Mechanical Engineering,2023,1,LOPENS,I,41931,82.3107244,State Level
1002,"Government College of Engineering, Amravati",100261210,Mechanical Engineering,2023,1,LSCS,I,59704,73.642653,State Level
1002,"Government College of Engineering, Amravati",100261210,Mechanical Engineering,2023,1,LSTS,I,106253,43.5071268,State Level
1002,"Government College of Engineering, Amravati",100261210,Mechanical Engineering,2023,1,LVJS,I,72354,66.9527897,State Level
1002,"Government College of Engineering, Amravati",100261210,Mechanical Engineering,2023,1,LNT2S,I,49939,78.5775598,State Level
1002,"Government College of Engineering, Amravati",100261210,Mechanical Engineering,2023,1,LOBCS,I,55239,76.2843676,State Level
1002,"Government College of Engineering, Amravati",100261210,Mechanical Engineering,2023,1,TFWS,I,30370,87.5056399,State Level
1002,"Government College of Engineering, Amravati",100261210,Mechanical Engineering,2023,1,EWS,I,42232,82.251586,State Level
1005,"Sant Gadge Baba Amravati University,Amravati",100550310,Food Technology,2023,1,GOPENH,I,80967,61.6397637,Home University Seats Allotted to Home University Candidates
1005,"Sant Gadge Baba Amravati University,Amravati",100550310,Food Technology,2023,1,GSCH,I,84577,59.8623853,Home University Seats Allotted to Home University Candidates
1005,"Sant Gadge Baba Amravati University,Amravati",100550310,Food Technology,2023,1,GVJH,I,141262,3.8552498,Home University Seats Allotted to Home University Candidates
1005,"Sant Gadge Baba Amravati University,Amravati",100550310,Food Technology,2023,1,GNT1H,I,131711,17.8500207,Home University Seats Allotted to Home University Candidates
1005,"Sant Gadge Baba Amravati University,Amravati",100550310,Food Technology,2023,1,GOBCH,I,85735,58.7429854,Home University Seats Allotted to Home University Candidates
1005,"Sant Gadge Baba Amravati University,Amravati",100550310,Food Technology,2023,1,LOPENH,I,76696,64.4512569,Home University Seats Allotted to Home University Candidates
1005,"Sant Gadge Baba Amravati University,Amravati",100550310,Food Technology,2023,1,LOBCH,I,85239,58.8704519,Home University Seats Allotted to Home University Candidates
1005,"Sant Gadge Baba Amravati University,Amravati",100550310,Food Technology,2023,1,GOPENO,I,37258,84.4681938,Other Than Home University Seats Allotted to Other Than Home University Candidates
1005,"Sant Gadge Baba Amravati University,Amravati",100550310,Food Technology,2023,1,GSCO,I,49613,78.7120349,Other Than Home University Seats Allotted to Other Than Home University Candidates
1005,"Sant Gadge Baba Amravati University,Amravati",100550310,Food Technology,2023,1,GNT3O,I,104503,45.6445719,Other Than Home University Seats Allotted to Other Than Home University Candidates
1005,"Sant Gadge Baba Amravati University,Amravati",100550310,Food Technology,2023,1,TFWS,I,63559,71.8303504,State Level
1005,"Sant Gadge Baba Amravati University,Amravati",100550310,Food Technology,2023,1,EWS,I,109617,40.6521983,State Level
1005,"Sant Gadge Baba Amravati University,Amravati",100551710,Oil and Paints Technology,2023,1,GOPENH,I,116850,34.1365462,Home University Seats Allotted to Home University Candidates
1005,"Sant Gadge Baba Amravati University,Amravati",100551710,Oil and Paints Technology,2023,1,LOPENH,I,73995,66.3914919,Home University Seats Allotted to Home University Candidates
1005,"Sant Gadge Baba Amravati University,Amravati",100551710,Oil and Paints Technology,2023,1,GOPENH,II,134873,13.5034179,Home University Seats Allotted to Home University Candidates
1005,"Sant Gadge Baba Amravati University,Amravati",100551710,Oil and Paints Technology,2023,1,GSCH,I,124862,26.0127532,Home University Seats Allotted to Other Than Home University Candidates
1005,"Sant Gadge Baba Amravati University,Amravati",100551710,Oil and Paints Technology,2023,1,GOBCH,I,127354,22.9499823,Home University Seats Allotted to Other Than Home University Candidates
1005,"Sant Gadge Baba Amravati University,Amravati",100551710,Oil and Paints Technology,2023,1,GOBCO,I,103504,45.9664342,Other Than Home University Seats Allotted to Other Than Home University Candidates
1005,"Sant Gadge Baba Amravati University,Amravati",100551710,Oil and Paints Technology,2023,1,LOPENO,I,123353,27.3241113,Other Than Home University Seats Allotted to Other Than Home University Candidates
1005,"Sant Gadge Baba Amravati University,Amravati",100552710,Petro Chemical Engineering,2023,1,GOPENH,I,96082,51.4762755,Home University Seats Allotted to Home University Candidates
1005,"Sant Gadge Baba Amravati University,Amravati",100552710,Petro Chemical Engineering,2023,1,GSCH,I,106203,43.5071268,Home University Seats Allotted to Home University Candidates
1005,"Sant Gadge Baba Amravati University,Amravati",100552710,Petro Chemical Engineering,2023,1,GOBCH,I,107265,42.9215913,Home University Seats Allotted to Home University Candidates
1005,"Sant Gadge Baba Amravati University,Amravati",100552710,Petro Chemical Engineering,2023,1,LOPENH,I,39830,83.3890161,Home University Seats Allotted to Home University Candidates
1005,"Sant Gadge Baba Amravati University,Amravati",100552710,Petro Chemical Engineering,2023,1,LSCH,I,91096,55.2985075,Home University Seats Allotted to Home University Candidates
1005,"Sant Gadge Baba Amravati University,Amravati",100552710,Petro Chemical Engineering,2023,1,GSTH,I,88877,56.7366842,Home University Seats Allotted to Other Than Home University Candidates
1005,"Sant Gadge Baba Amravati University,Amravati",100552710,Petro Chemical Engineering,2023,1,GSTH,II,90395,55.7163295,Home University Seats Allotted to Other Than Home University Candidates
1005,"Sant Gadge Baba Amravati University,Amravati",100552710,Petro Chemical Engineering,2023,1,GOPENO,I,51738,78.0359147,Other Than Home University Seats Allotted to Other Than Home University Candidates
1005,"Sant Gadge Baba Amravati University,Amravati",100552710,Petro Chemical Engineering,2023,1,GOBCO,I,86378,58.5474069,Other Than Home University Seats Allotted to Other Than Home University Candidates
1012,"Government College of Engineering,Yavatmal",101219110,Civil Engineering,2023,1,GOPENH,I,74562,65.9622938,Home University Seats Allotted to Home University Candidates
1012,"Government College of Engineering,Yavatmal",101219110,Civil Engineering,2023,1,GSCH,I,101880,47.3478734,Home University Seats Allotted to Home University Candidates
1012,"Government College of Engineering,Yavatmal",101219110,Civil Engineering,2023,1,GVJH,I,80305,62.3996115,Home University Seats Allotted to Home University Candidates
1012,"Government College of Engineering,Yavatmal",101219110,Civil Engineering,2023,1,GNT2H,I,102191,46.8567142,Home University Seats Allotted to Home University Candidates
1012,"Government College of Engineering,Yavatmal",101219110,Civil Engineering,2023,1,GNT3H,I,117501,33.3408586,Home University Seats Allotted to Home University Candidates
1012,"Government College of Engineering,Yavatmal",101219110,Civil Engineering,2023,1,GOBCH,I,86831,58.1382561,Home University Seats Allotted to Home University Candidates
1012,"Government College of Engineering,Yavatmal",101219110,Civil Engineering,2023,1,LOPENH,I,82581,60.9799222,Home University Seats Allotted to Home University Candidates
1012,"Government College of Engineering,Yavatmal",101219110,Civil Engineering,2023,1,LSCH,I,99853,49.0455617,Home University Seats Allotted to Home University Candidates
1012,"Government College of Engineering,Yavatmal",101219110,Civil Engineering,2023,1,LNT1H,I,94340,52.7422372,Home University Seats Allotted to Home University Candidates
1012,"Government College of Engineering,Yavatmal",101219110,Civil Engineering,2023,1,LOBCH,I,108125,42.5530244,Home University Seats Allotted to Home University Candidates
1012,"Government College of Engineering,Yavatmal",101219110,Civil Engineering,2023,1,GSTH,I,124766,26.0127532,Home University Seats Allotted to Other Than Home University Candidates
1012,"Government College of Engineering,Yavatmal",101219110,Civil Engineering,2023,1,LSTH,I,111381,39.4392454,Home University Seats Allotted to Other Than Home University Candidates
1012,"Government College of Engineering,Yavatmal",101219110,Civil Engineering,2023,1,GOPENO,I,59087,74.1356658,Other Than Home University Seats Allotted to Other Than Home University Candidates
1012,"Government College of Engineering,Yavatmal",101219110,Civil Engineering,2023,1,GSCO,I,82736,60.9799222,Other Than Home University Seats Allotted to Other Than Home University Candidates
1012,"Government College of Engineering,Yavatmal",101219110,Civil Engineering,2023,1,GNT2O,I,68148,69.597699,Other Than Home University Seats Allotted to Other Than Home University Candidates
1012,"Government College of Engineering,Yavatmal",101219110,Civil Engineering,2023,1,GOBCO,I,86167,58.5474069,Other Than Home University Seats Allotted to Other Than Home University Candidates
1012,"Government College of Engineering,Yavatmal",101219110,Civil Engineering,2023,1,LOPENO,I,68951,69.0354573,Other Than Home University Seats Allotted to Other Than Home University Candidates
1012,"Government College of Engineering,Yavatmal",101219110,Civil Engineering,2023,1,LSTO,I,123039,27.6545345,Other Than Home University Seats Allotted to Other Than Home University Candidates
1012,"Government College of Engineering,Yavatmal",101219110,Civil Engineering,2023,1,LOBCO,I,87157,58.1195238,Other Than Home University Seats Allotted to Other Than Home University Candidates
1012,"Government College of Engineering,Yavatmal",101219110,Civil Engineering,2023,1,TFWS,I,60201,73.4109953,State Level
1012,"Government College of Engineering,Yavatmal",101219110,Civil Engineering,2023,1,EWS,I,96525,51.0567213,State Level
1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,2023,1,GOPENH,I,31195,87.2113119,Home University Seats Allotted to Home University Candidates
1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,2023,1,GSCH,I,45916,80.7328826,Home University Seats Allotted to Home University Candidates
1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,2023,1,GSTH,I,69281,68.9337823,Home University Seats Allotted to Home University Candidates
1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,2023,1,GVJH,I,31317,87.0718315,Home University Seats Allotted to Home University Candidates
1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,2023,1,GNT1H,I,32367,86.6965956,Home University Seats Allotted to Home University Candidates
1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,2023,1,GNT2H,I,40791,83.0041152,Home University Seats Allotted to Home University Candidates
1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,2023,1,GOBCH,I,32855,86.3770498,Home University Seats Allotted to Home University Candidates
1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,2023,1,LOPENH,I,28640,88.2793393,Home University Seats Allotted to Home University Candidates
1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,2023,1,LSCH,I,42392,82.2266135,Home University Seats Allotted to Home University Candidates
1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,2023,1,LSTH,I,96270,51.4762755,Home University Seats Allotted to Home University Candidates
1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,2023,1,LNT3H,I,81697,61.432847,Home University Seats Allotted to Home University Candidates
1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,2023,1,LOBCH,I,29760,87.7770341,Home University Seats Allotted to Home University Candidates
1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,2023,1,PWDOPENH,I,109414,41.0926455,Home University Seats Allotted to Home University Candidates
1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,2023,1,GOPENO,I,21624,91.2518343,Other Than Home University Seats Allotted to Other Than Home University Candidates
1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,2023,1,GSCO,I,28294,88.2852988,Other Than Home University Seats Allotted to Other Than Home University Candidates
1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,2023,1,GSTO,I,63337,71.8303504,Other Than Home University Seats Allotted to Other Than Home University Candidates
1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,2023,1,GVJO,I,28675,88.2671548,Other Than Home University Seats Allotted to Other Than Home University Candidates
1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,2023,1,GOBCO,I,24413,90.0942655,Other Than Home University Seats Allotted to Other Than Home University Candidates
1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,2023,1,LOPENO,I,24819,89.9662416,Other Than Home University Seats Allotted to Other Than Home University Candidates
1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,2023,1,LSCO,I,44126,81.2345291,Other Than Home University Seats Allotted to Other Than Home University Candidates
1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,2023,1,LNT2O,I,27429,88.7938441,Other Than Home University Seats Allotted to Other Than Home University Candidates
1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,2023,1,LOBCO,I,25524,89.5398277,Other Than Home University Seats Allotted to Other Than Home University Candidates
1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,2023,1,DEFOPENS,I,63718,71.6671025,State Level
1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,2023,1,TFWS,I,18389,92.6604063,State Level
1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,2023,1,DEFROBCS,I,90934,55.4490884,State Level
1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,2023,1,EWS,I,27755,88.6695314,State Level
1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,2023,1,GOPENH,I,68570,69.2172491,Home University Seats Allotted to Home University Candidates
1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,2023,1,GSCH,I,80470,62.3996115,Home University Seats Allotted to Home University Candidates
1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,2023,1,GVJH,I,82248,61.2935921,Home University Seats Allotted to Home University Candidates
1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,2023,1,GNT1H,I,80510,61.6881259,Home University Seats Allotted to Home University Candidates
1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,2023,1,GNT2H,I,78055,63.6910141,Home University Seats Allotted to Home University Candidates
1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,2023,1,GNT3H,I,136539,11.2906846,Home University Seats Allotted to Home University Candidates
1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,2023,1,GOBCH,I,74433,65.9622938,Home University Seats Allotted to Home University Candidates
1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,2023,1,LOPENH,I,64063,71.6354089,Home University Seats Allotted to Home University Candidates
1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,2023,1,LSCH,I,66750,70.2813361,Home University Seats Allotted to Home University Candidates
1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,2023,1,LNT2H,I,68446,69.3042857,Home University Seats Allotted to Home University Candidates
1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,2023,1,LOBCH,I,68856,69.2172491,Home University Seats Allotted to Home University Candidates
1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,2023,1,GSTH,I,132632,16.3662375,Home University Seats Allotted to Other Than Home University Candidates
1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,2023,1,LSTH,I,121462,29.3464077,Home University Seats Allotted to Other Than Home University Candidates
1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,2023,1,GOPENO,I,59637,73.642653,Other Than Home University Seats Allotted to Other Than Home University Candidates
1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,2023,1,GSCO,I,77027,64.2666767,Other Than Home University Seats Allotted to Other Than Home University Candidates
1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,2023,1,GSTO,I,79823,62.4868401,Other Than Home University Seats Allotted to Other Than Home University Candidates
1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,2023,1,GOBCO,I,62352,72.6119403,Other Than Home University Seats Allotted to Other Than Home University Candidates
1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,2023,1,LOPENO,I,67703,69.6572694,Other Than Home University Seats Allotted to Other Than Home University Candidates
1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,2023,1,LSCO,I,70293,68.3823818,Other Than Home University Seats Allotted to Other Than Home University Candidates
1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,2023,1,LVJO,I,136069,11.6574699,Other Than Home University Seats Allotted to Other Than Home University Candidates
